2023-10-30 00:00:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:13316 
2023-10-30 00:07:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 00:07:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:65185 
2023-10-30 00:07:19: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 00:07:22: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.236.70.78:47046 
2023-10-30 00:07:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:34496 
2023-10-30 00:07:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 00:07:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.209.175:30167 
2023-10-30 00:07:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 00:07:34: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58368 
2023-10-30 00:07:36: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:20649 
2023-10-30 00:07:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56053 
2023-10-30 00:07:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 00:07:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.199.56.229:12388 
2023-10-30 00:07:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:16715 
2023-10-30 00:07:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:41266 
2023-10-30 00:07:46: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.179.120.11:47620 
2023-10-30 00:07:46: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:35635 
2023-10-30 00:07:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 00:07:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.192.25:8921 
2023-10-30 00:07:54: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.113.218.172:16266 
2023-10-30 00:08:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2432 
2023-10-30 00:08:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:13316 
2023-10-30 00:08:07: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58369 
2023-10-30 00:08:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.47.144:37328 
2023-10-30 00:08:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=58.186.28.173:44772 
2023-10-30 00:08:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 00:08:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56270 
2023-10-30 00:08:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:61046 
2023-10-30 00:08:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.234.26.195:53202 
2023-10-30 00:08:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:36584 
2023-10-30 00:08:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54325 
2023-10-30 00:08:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 00:08:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 00:08:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 00:08:45: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 00:08:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:33945 
2023-10-30 00:08:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54328 
2023-10-30 00:08:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58371 
2023-10-30 00:08:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.255.114.12:55728 
2023-10-30 00:08:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:18190 
2023-10-30 00:08:55: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53495 
2023-10-30 00:08:57: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:58288 
2023-10-30 00:08:57: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:10771 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.73:24016 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:65526 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.73:58277 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.73:14251 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:64714 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:58905 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.74:48300 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:45782 
2023-10-30 00:08:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:55234 
2023-10-30 00:08:59: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:22836 
2023-10-30 00:08:59: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:25828 
2023-10-30 00:09:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:47892 
2023-10-30 00:09:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:33542 
2023-10-30 00:09:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12325 
2023-10-30 00:09:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:18612 
2023-10-30 00:09:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:23056 
2023-10-30 00:09:11: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:59110 
2023-10-30 00:09:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58370 
2023-10-30 00:09:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:21640 
2023-10-30 00:09:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 00:09:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.97:11456 
2023-10-30 00:09:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 00:09:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:65185 
2023-10-30 00:09:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.236.70.78:47046 
2023-10-30 00:09:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 00:09:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:34496 
2023-10-30 00:09:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.209.175:30167 
2023-10-30 00:09:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 00:09:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 00:09:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58368 
2023-10-30 00:09:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:20649 
2023-10-30 00:09:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56053 
2023-10-30 00:09:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.199.56.229:12388 
2023-10-30 00:09:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 00:09:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:16715 
2023-10-30 00:09:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:41266 
2023-10-30 00:09:46: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.179.120.11:47620 
2023-10-30 00:09:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:35635 
2023-10-30 00:09:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.192.25:8921 
2023-10-30 00:09:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 00:09:55: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.113.218.172:16266 
2023-10-30 00:10:03: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2432 
2023-10-30 00:10:06: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:13316 
2023-10-30 00:10:07: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58369 
2023-10-30 00:10:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.47.144:37328 
2023-10-30 00:10:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=58.186.28.173:44772 
2023-10-30 00:10:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 00:10:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56270 
2023-10-30 00:10:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:61046 
2023-10-30 00:10:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.234.26.195:53202 
2023-10-30 00:10:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:36584 
2023-10-30 00:10:32: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54325 
2023-10-30 00:10:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 00:10:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 00:10:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 00:10:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:33945 
2023-10-30 00:10:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 00:10:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54328 
2023-10-30 00:10:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58371 
2023-10-30 00:10:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.255.114.12:55728 
2023-10-30 00:10:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:18190 
2023-10-30 00:10:57: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:58288 
2023-10-30 00:10:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:10771 
2023-10-30 00:10:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53495 
2023-10-30 00:10:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.73:24016 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.73:58277 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:65526 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:45782 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:58905 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.73:14251 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.74:48300 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:64714 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:33542 
2023-10-30 00:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:55234 
2023-10-30 00:11:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:22836 
2023-10-30 00:11:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:25828 
2023-10-30 00:11:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:47892 
2023-10-30 00:11:03: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:18612 
2023-10-30 00:11:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12325 
2023-10-30 00:11:06: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:23056 
2023-10-30 00:11:11: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:59110 
2023-10-30 00:11:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:21640 
2023-10-30 00:11:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 00:11:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58370 
2023-10-30 00:11:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:65185 
2023-10-30 00:11:21: Can not find Item, CMD=CMD_KT_C2G_ITEMDIALOG, Client=42.116.77.184:56270 , ItemDbID=11421540
2023-10-30 00:11:21: Resolve packet faild: CMD_KT_C2G_ITEMDIALOG, 42.116.77.184:56270 , Close socket
2023-10-30 00:11:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 00:11:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.97:11456 
2023-10-30 00:11:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.209.175:30167 
2023-10-30 00:11:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:34496 
2023-10-30 00:11:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 00:11:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 00:11:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 00:11:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:20649 
2023-10-30 00:11:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58368 
2023-10-30 00:11:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56053 
2023-10-30 00:11:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.199.56.229:12388 
2023-10-30 00:11:40: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 00:11:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:16715 
2023-10-30 00:11:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.179.120.11:47620 
2023-10-30 00:11:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:35635 
2023-10-30 00:11:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.192.25:8921 
2023-10-30 00:11:56: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 00:12:03: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2432 
2023-10-30 00:12:06: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:13316 
2023-10-30 00:12:08: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58369 
2023-10-30 00:12:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.47.144:37328 
2023-10-30 00:12:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=58.186.28.173:44772 
2023-10-30 00:12:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 00:12:22: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:61046 
2023-10-30 00:12:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:41537 
2023-10-30 00:12:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.234.26.195:53202 
2023-10-30 00:12:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:36584 
2023-10-30 00:12:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54325 
2023-10-30 00:12:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 00:12:45: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 00:12:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 00:12:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:33945 
2023-10-30 00:12:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54328 
2023-10-30 00:12:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 00:12:53: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:18190 
2023-10-30 00:12:53: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.255.114.12:55728 
2023-10-30 00:12:53: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58371 
2023-10-30 00:12:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:58288 
2023-10-30 00:12:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:10771 
2023-10-30 00:12:59: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 00:13:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:33542 
2023-10-30 00:13:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53495 
2023-10-30 00:13:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.73:58277 
2023-10-30 00:13:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.73:24016 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:65526 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.73:14251 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:45782 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:58905 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.74:48300 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:64714 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:25828 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:22836 
2023-10-30 00:13:02: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:55234 
2023-10-30 00:13:03: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:18612 
2023-10-30 00:13:03: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=183.81.75.134:47892 
2023-10-30 00:13:07: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:23056 
2023-10-30 00:13:09: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12325 
2023-10-30 00:13:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:59110 
2023-10-30 00:13:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:21640 
2023-10-30 00:13:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 00:13:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58370 
2023-10-30 00:13:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.254.74:65185 
2023-10-30 00:13:24: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 00:13:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.97:11456 
2023-10-30 00:13:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.209.175:30167 
2023-10-30 00:13:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:34496 
2023-10-30 00:13:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 00:13:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 00:13:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 00:13:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:20649 
2023-10-30 00:13:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56053 
2023-10-30 00:13:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.199.56.229:12388 
2023-10-30 00:13:40: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:41318 
2023-10-30 00:13:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 00:13:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58368 
2023-10-30 00:13:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:16715 
2023-10-30 00:13:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.179.120.11:47620 
2023-10-30 00:13:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:35635 
2023-10-30 00:13:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.192.25:8921 
2023-10-30 00:14:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 00:14:04: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2432 
2023-10-30 00:14:08: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:13316 
2023-10-30 00:14:10: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:58369 
2023-10-30 00:14:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.47.144:37328 
2023-10-30 00:14:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=58.186.28.173:44772 
2023-10-30 00:14:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 00:14:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:61046 
2023-10-30 00:14:24: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:41537 
2023-10-30 00:14:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:36584 
2023-10-30 00:14:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.234.26.195:53202 
2023-10-30 00:14:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54325 
2023-10-30 00:14:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 00:14:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 00:14:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:33945 
2023-10-30 00:14:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 00:14:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.74.97.113:54328 
